每股发行价格,【】,,
每股发行价格,【】,,
发行市盈率,【】,,
发行前每股净资产,3.80 元/股,发行前每股收益,0.81 元/股
发行后每股净资产,【】,发行后每股收益,【】
发行市净率,【】,,
发行方式,"网下向配售对象询价配售和网上按市值申购方式向社会公众
投资者定价发行相结合的方式进行；或采用中国证监会认可的
其他发行方式",,
发行对象,"符合资格的询价对象和在上海证券交易所开户的科创板市场
合格投资者（法律、法规禁止购买者除外）",,
承销方式,余额包销,,
拟公开发售股份股东名称,-,,
发行费用的分摊原则,【】,,
募集资金总额,【】,,
募集资金净额,【】,,
募集资金投资项目,基于云联邦架构的军用视频指挥平台升级及产业化项目,,
,研发中心建设项目,,
,补充流动资金,,
发行费用概算,【】,,
