项目,2018 年度,2017 年度,2016 年度
项目,2018 年度,2017 年度,2016 年度
非流动资产处置损益,-0.85,-,-
计入当期损益的政府补助,242.38,177.00,72.05
除上述之外的其他营业外收支,0.04,31.42,-2.12
小计,241.57,208.42,69.93
减：所得税费用,36.09,30.95,10.39
少数股东损益,-,-,-
"归属于母公司股东的非经常性损
益净额",205.47,177.47,59.54
"扣除非经常性损益前归属于母公
司所有者的净利润","4,285.52","3,222.25",462.68
"扣除非经常性损益后归属于母公
司所有者的净利润","4,080.04","3,044.79",403.14
