项目,2017.12.31,,,
项目,2017.12.31,,,
,账面余额,跌价准备,账面价值,占比
原材料,762.56,-,762.56,14.87%
在产品,821.73,-,821.73,16.03%
库存商品,"1,181.64",23.23,"1,158.41",22.59%
发出商品,"2,384.93",-,"2,384.93",46.51%
合计,"5,150.86",23.23,"5,127.63",100.00%
