项目,2018 年度/末,2017 年度/末,2016 年度/末
项目,2018 年度/末,2017 年度/末,2016 年度/末
流动比率（期末数）,3.38,2.47,2.00
速动比率（期末数）,3.01,1.91,1.33
资产负债率（母公司）（%）,24.51,35.00,42.44
资产负债率（合并）（%）,28.18,38.72,46.69
"归属于发行人股东的每股净资产
（期末数）（元）",3.80,2.80,2.73
