"合并情况
子公司名称",是否纳入合并范围,,,
"合并情况
子公司名称",是否纳入合并范围,,,
,子公司级次,2018.12.31,2017.12.31,2016.12.31
华创兴图,一级,是,是,是
武汉启目,一级,是,是,是
北京启目,二级,是,是,是
兴图天建,一级,是,是,否
