成立日期,2015 年07 月24 日
成立日期,2015 年07 月24 日
统一社会信用代码,911101063512757784
经营范围,"技术开发、技术服务、技术咨询；软件开发；计算机系统服务；
销售电子产品。（企业依法自主选择经营项目，开展经营活动；依
法须经批准的项目，经相关部门批准后依批准的内容开展经营活
动；不得从事本市产业政策禁止和限制类项目的经营活动。）"
