项目,2018.12.31,2017.12.31,2016.12.31
项目,2018.12.31,2017.12.31,2016.12.31
质押及保证借款,-,-,"1,000.00"
抵押及保证借款,"1,500.00","1,500.00","2,600.00"
合计,"1,500.00","1,500.00","3,600.00"
