组合名称,计提比例（%）
组合名称,计提比例（%）
"合并范围内关联往
来组合","没有证据表明应收款项存在收回风险的，不计提坏账准备；有证据表
明其存在收回风险的，单独进行减值测试，根据其未来现金流量现值
低于其账面价值的差额计提坏账准备。"
