5、,、主要资质,,
序号,证书名称,颁发部门,有效期至
1,"高新技术企业证
书","湖北省科学技术厅/湖北省财政厅/湖北
省国家税务局/湖北省地方税务局",2020 年11 月29 日
2,军工四证,武器装备科研生产单位保密资格证书,有效
,,武器装备科研生产许可证,颁发新证过程中
,,装备承制单位注册证书,有效
,,武器装备质量体系认证证书,有效
