-0.6359  	0.09466  	0.14505  	-0.5342  	-0.0945  	-0.7140  	-0.1731  	-0.0785  	0.25300  	-0.1562  	0.20157  	0.48893  	-0.4829  	-0.9636  	-1.2485  	-0.1333  	0.39466  	0.39933  	0.22886  	-0.0349  	-0.1832  	-0.0253  	0.50397  	0.06778  	-0.1065  	0.08530  	0.00058  	-0.7185  	-0.3067  	-0.5021  	-0.0830  	-0.1211  	0.32047  	-0.1148  	-0.2254  	0.09008  	0.38447  	0.18390  	0.09330  	0.09357  	0.47349  	0.04804  	0.34365  	0.06621  	-0.1387  	-0.0283  	0.03974  	0.10265  	0.02010  	0.08175  	0.05127  	0.01702  	-0.0227  	0.03542  	0.03414  	-0.0686  	0.00937  	-0.0215  	-0.0386  	0.00947  	-0.0291  	-0.0622  	0.08176  	0.00992  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.5942  	0.09136  	0.19912  	-0.4536  	-0.0657  	-0.6003  	-0.1666  	-0.1288  	0.26177  	-0.2376  	0.12388  	0.51620  	-0.4877  	-1.0032  	-1.2332  	-0.0185  	0.41666  	0.41898  	0.23197  	-0.0693  	-0.2554  	-0.0241  	0.52858  	0.05995  	-0.1326  	0.10252  	-0.0355  	-0.6701  	-0.2476  	-0.4877  	-0.0672  	-0.1233  	0.32177  	-0.1234  	-0.2381  	0.10380  	0.36792  	0.16742  	0.07710  	0.10639  	0.50222  	0.03858  	0.35749  	0.08334  	-0.1357  	-0.0281  	0.03841  	0.10972  	0.02181  	0.07309  	0.06054  	0.02207  	-0.0246  	0.02921  	0.03424  	-0.0601  	0.00475  	-0.0255  	-0.0367  	0.00887  	-0.0271  	-0.0519  	0.07903  	0.01145  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.4729  	0.11029  	0.15697  	-0.3154  	-0.0339  	-0.5492  	-0.1699  	-0.1499  	0.25352  	-0.2475  	0.11287  	0.56065  	-0.5006  	-1.0741  	-1.1929  	0.01722  	0.41316  	0.46622  	0.22136  	-0.0381  	-0.2797  	-0.0425  	0.47447  	0.02276  	-0.1000  	0.07007  	-0.0847  	-0.6207  	-0.2230  	-0.4691  	-0.0927  	-0.1200  	0.28551  	-0.1136  	-0.2262  	0.14018  	0.35526  	0.17735  	0.05923  	0.11165  	0.51348  	0.03288  	0.36270  	0.08599  	-0.1481  	-0.0272  	0.04425  	0.10660  	0.02917  	0.07707  	0.06531  	0.02418  	-0.0201  	0.03271  	0.03929  	-0.0619  	0.00930  	-0.0181  	-0.0328  	0.00483  	-0.0325  	-0.0532  	0.08312  	0.00730  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.4551  	0.07126  	0.17495  	-0.2790  	-0.0131  	-0.5049  	-0.1714  	-0.1344  	0.23848  	-0.2850  	0.09309  	0.54334  	-0.4796  	-1.0440  	-1.1024  	0.01801  	0.41200  	0.43502  	0.20775  	-0.0811  	-0.3129  	-0.0076  	0.47067  	0.04721  	-0.0634  	0.05794  	-0.0649  	-0.6216  	-0.2172  	-0.4468  	-0.0872  	-0.1104  	0.28237  	-0.1125  	-0.2208  	0.12168  	0.34328  	0.18192  	0.05616  	0.12207  	0.52030  	0.04018  	0.35917  	0.07556  	-0.1513  	-0.0254  	0.03959  	0.10580  	0.02412  	0.07587  	0.05858  	0.02207  	-0.0213  	0.03018  	0.03750  	-0.0629  	0.00890  	-0.0262  	-0.0370  	0.00018  	-0.0327  	-0.0581  	0.08145  	0.00906  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.3611  	0.09733  	0.19375  	-0.0715  	0.14085  	-0.4065  	-0.1966  	-0.0435  	0.24591  	-0.3171  	0.02355  	0.64009  	-0.4489  	-0.9340  	-0.9584  	0.07664  	0.39665  	0.44621  	0.22402  	-0.0306  	-0.3047  	-0.0090  	0.41696  	0.09085  	-0.0658  	0.05704  	-0.0592  	-0.5874  	-0.2315  	-0.4552  	-0.0933  	-0.1154  	0.30485  	-0.1177  	-0.1717  	0.09005  	0.31098  	0.16096  	0.07045  	0.14242  	0.46313  	0.04880  	0.33036  	0.06250  	-0.1440  	-0.0239  	0.03475  	0.10878  	0.02169  	0.07930  	0.06844  	0.01953  	-0.0216  	0.02474  	0.03395  	-0.0684  	0.01828  	-0.0256  	-0.0348  	0.00943  	-0.0376  	-0.0612  	0.07771  	0.01181  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.1318  	0.13371  	0.30174  	0.26497  	0.30541  	-0.2141  	-0.1921  	0.06822  	0.30481  	-0.4681  	-0.1036  	0.70644  	-0.3575  	-0.7122  	-0.8026  	0.14040  	0.35693  	0.44594  	0.22237  	0.02167  	-0.3076  	0.00619  	0.25932  	0.16208  	-0.0420  	0.02518  	-0.0191  	-0.5764  	-0.2417  	-0.4188  	-0.1456  	-0.1061  	0.33905  	-0.1008  	-0.0634  	0.07670  	0.30603  	0.16170  	0.07097  	0.15442  	0.38085  	0.05977  	0.32000  	0.03692  	-0.1323  	-0.0292  	0.03769  	0.11009  	0.03902  	0.07093  	0.07860  	0.01647  	-0.0225  	0.02065  	0.02878  	-0.0555  	0.02042  	-0.0256  	-0.0292  	0.01587  	-0.0381  	-0.0659  	0.07991  	0.00352  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.0297  	0.22844  	0.26983  	0.50894  	0.45726  	-0.1852  	-0.1648  	0.06468  	0.30214  	-0.4272  	-0.2124  	0.76193  	-0.2859  	-0.5748  	-0.6633  	0.14697  	0.33498  	0.41522  	0.19266  	0.06034  	-0.3144  	0.03848  	0.17237  	0.13726  	0.00835  	0.01075  	-0.0391  	-0.5559  	-0.1958  	-0.3676  	-0.1649  	-0.1265  	0.34036  	-0.0888  	-0.0243  	0.08450  	0.26686  	0.15799  	0.12946  	0.19062  	0.36659  	0.07560  	0.33521  	0.03533  	-0.1440  	-0.0241  	0.03180  	0.11992  	0.04066  	0.06796  	0.06821  	0.02180  	-0.0192  	0.02762  	0.03221  	-0.0602  	0.01430  	-0.0224  	-0.0336  	0.00520  	-0.0518  	-0.0720  	0.07950  	0.00857  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.0386  	0.25277  	0.12817  	0.65912  	0.58645  	-0.1920  	-0.1482  	0.07350  	0.29189  	-0.4493  	-0.3180  	0.76396  	-0.2485  	-0.3954  	-0.4209  	0.05376  	0.34681  	0.36192  	0.18608  	-0.0057  	-0.3169  	0.07478  	0.22089  	0.10323  	0.09565  	0.01423  	0.04667  	-0.4784  	-0.1334  	-0.2913  	-0.1502  	-0.1373  	0.33623  	-0.1000  	0.01230  	0.05409  	0.26090  	0.11090  	0.14039  	0.14740  	0.32355  	0.08600  	0.28763  	0.00027  	-0.1508  	-0.0195  	0.03169  	0.11774  	0.03561  	0.07593  	0.07668  	0.01960  	-0.0201  	0.02054  	0.02595  	-0.0461  	0.01821  	-0.0248  	-0.0186  	0.00375  	-0.0368  	-0.0613  	0.06368  	-0.0052  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
-0.0123  	0.25023  	0.20848  	0.59022  	0.49162  	-0.1400  	-0.1412  	0.07112  	0.29284  	-0.5266  	-0.3689  	0.70698  	-0.2236  	-0.3853  	-0.3583  	0.02524  	0.37338  	0.34243  	0.18360  	-0.0234  	-0.2822  	0.11851  	0.27184  	0.12946  	0.09104  	0.01678  	0.06877  	-0.5416  	-0.1304  	-0.2944  	-0.1664  	-0.1310  	0.34644  	-0.0995  	-0.0026  	0.00595  	0.29592  	0.13907  	0.11959  	0.15100  	0.31994  	0.08118  	0.31125  	0.03075  	-0.1488  	-0.0211  	0.04135  	0.11778  	0.02950  	0.06445  	0.07068  	0.01690  	-0.0242  	0.02402  	0.03369  	-0.0430  	0.01426  	-0.0306  	-0.0204  	0.01093  	-0.0352  	-0.0629  	0.06651  	-0.0065  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
0.03691  	0.25819  	0.30836  	0.45678  	0.35860  	-0.0812  	-0.1428  	0.08852  	0.32650  	-0.4711  	-0.3551  	0.63371  	-0.2581  	-0.4499  	-0.3421  	0.02851  	0.39560  	0.35049  	0.16865  	-0.0285  	-0.1839  	0.11452  	0.34136  	0.14785  	0.05903  	0.01173  	0.04425  	-0.6294  	-0.1849  	-0.3461  	-0.1759  	-0.1155  	0.34022  	-0.0954  	-0.0495  	0.01877  	0.35230  	0.15118  	0.10771  	0.15606  	0.35811  	0.06778  	0.31785  	0.04499  	-0.1477  	-0.0211  	0.03781  	0.11647  	0.03412  	0.06979  	0.06553  	0.01658  	-0.0264  	0.02858  	0.03295  	-0.0492  	0.00684  	-0.0249  	-0.0348  	0.00072  	-0.0369  	-0.0583  	0.06825  	0.00010  	-0.0165  	-0.4850  	0.12262  	0.00925  	0.00405  	0.56572  	0.55916  	225.146  	227.030  	
