0.41144  	0.62650  	0.98043  	0.12561  	-0.1056  	-0.3763  	0.14105  	0.63882  	0.54003  	-0.5125  	0.69952  	0.82750  	-0.4840  	-0.6368  	-1.3067  	0.06034  	0.66879  	0.36203  	0.20571  	0.04922  	0.53734  	-0.1788  	0.55184  	0.32201  	-0.0213  	0.05540  	0.17155  	-1.2515  	-0.7898  	-0.6058  	-0.1669  	-0.0105  	0.41468  	-0.1070  	0.16785  	-0.0788  	0.76680  	0.34846  	-0.0877  	-0.0457  	0.23669  	-0.0175  	0.31343  	-0.0621  	-0.2031  	-0.0276  	0.01973  	0.12190  	0.05568  	0.02003  	0.02847  	0.01673  	-0.0004  	0.05214  	0.05133  	-0.0384  	0.01082  	-0.0055  	-0.0401  	0.00049  	-0.0263  	-0.0579  	0.09690  	0.00735  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
0.40730  	0.62718  	0.98320  	0.13328  	-0.0945  	-0.3810  	0.14370  	0.63287  	0.53419  	-0.5070  	0.70027  	0.82183  	-0.4857  	-0.6422  	-1.3187  	0.05683  	0.66512  	0.36972  	0.20654  	0.06097  	0.52553  	-0.1826  	0.53921  	0.31462  	-0.0173  	0.05651  	0.16539  	-1.2349  	-0.7744  	-0.6073  	-0.1709  	-0.0128  	0.41863  	-0.1066  	0.16374  	-0.0694  	0.75754  	0.34451  	-0.0833  	-0.0442  	0.23569  	-0.0183  	0.31378  	-0.0622  	-0.2017  	-0.0271  	0.02082  	0.12273  	0.05511  	0.02100  	0.02999  	0.01620  	-0.0002  	0.05121  	0.05234  	-0.0395  	0.01229  	-0.0057  	-0.0399  	-5.2112  	-0.0272  	-0.0595  	0.09744  	0.00664  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
0.30966  	0.60025  	0.89985  	0.17625  	-0.0241  	-0.4106  	0.14993  	0.59069  	0.50739  	-0.4493  	0.60548  	0.84559  	-0.4338  	-0.6597  	-1.3876  	0.02794  	0.64759  	0.44835  	0.19534  	0.17383  	0.33866  	-0.2038  	0.44418  	0.21817  	0.01476  	0.09376  	0.02207  	-1.0391  	-0.5595  	-0.5849  	-0.1602  	-0.0625  	0.43849  	-0.1015  	0.06871  	-0.0030  	0.56280  	0.28382  	0.00820  	-0.0021  	0.28773  	-0.0286  	0.32481  	-0.0576  	-0.1939  	-0.0262  	0.02656  	0.13124  	0.05354  	0.02838  	0.04720  	0.01458  	-0.0001  	0.03994  	0.05528  	-0.0455  	0.01120  	-0.0054  	-0.0340  	-0.0086  	-0.0250  	-0.0665  	0.09904  	0.00036  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
0.15004  	0.49614  	0.72483  	-0.0006  	-0.0584  	-0.6533  	0.17805  	0.37400  	0.43895  	-0.3343  	0.62303  	0.79501  	-0.4631  	-0.8350  	-1.5853  	-0.0472  	0.64375  	0.54357  	0.16562  	0.24090  	0.09702  	-0.2499  	0.37062  	0.14762  	0.06910  	0.10625  	-0.1170  	-0.8708  	-0.4320  	-0.5917  	-0.1396  	-0.0901  	0.41519  	-0.0935  	-0.0194  	0.09011  	0.44891  	0.23920  	0.04751  	0.05230  	0.31642  	-0.0055  	0.34504  	-0.0685  	-0.1920  	-0.0216  	0.02832  	0.14218  	0.05520  	0.01948  	0.04958  	0.01509  	-0.0044  	0.03458  	0.05398  	-0.0490  	0.02007  	-0.0067  	-0.0345  	-0.0067  	-0.0307  	-0.0708  	0.09565  	0.01277  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
-0.0821  	0.43536  	0.66948  	-0.1937  	-0.1278  	-0.7327  	0.14295  	0.36148  	0.42388  	-0.3172  	0.65356  	0.71799  	-0.5506  	-0.9795  	-1.7517  	-0.0847  	0.64188  	0.51828  	0.22333  	0.24633  	0.12735  	-0.2466  	0.40454  	0.18002  	0.06914  	0.09078  	-0.0580  	-0.9054  	-0.4472  	-0.6028  	-0.1505  	-0.0641  	0.36367  	-0.1066  	-0.0577  	0.11856  	0.49482  	0.26057  	0.00499  	0.05833  	0.35385  	-0.0433  	0.31927  	-0.0421  	-0.1952  	-0.0295  	0.02445  	0.12334  	0.04993  	0.01738  	0.03953  	0.01398  	-0.0094  	0.03932  	0.05298  	-0.0578  	0.01875  	-0.0058  	-0.0381  	-0.0077  	-0.0328  	-0.0686  	0.10004  	0.00519  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
-0.3461  	0.36567  	0.53571  	-0.3268  	-0.1757  	-0.8838  	0.17840  	0.28771  	0.36165  	-0.2382  	0.71801  	0.70341  	-0.5739  	-1.0352  	-1.8072  	-0.1714  	0.62789  	0.53203  	0.21037  	0.22599  	0.05623  	-0.1975  	0.37475  	0.15898  	0.11233  	0.08484  	-0.0223  	-0.8558  	-0.3959  	-0.5784  	-0.1417  	-0.0965  	0.36862  	-0.0826  	-0.0890  	0.16505  	0.43253  	0.22956  	0.02932  	0.04690  	0.33715  	-0.0088  	0.30865  	-0.0542  	-0.1894  	-0.0321  	0.02006  	0.12089  	0.05855  	0.01199  	0.04967  	0.01549  	-0.0133  	0.04080  	0.05641  	-0.0572  	0.02613  	-0.0027  	-0.0342  	-0.0075  	-0.0281  	-0.0705  	0.10342  	0.00792  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
-0.5095  	0.34153  	0.46752  	-0.4104  	-0.1803  	-1.0131  	0.15145  	0.31297  	0.36199  	-0.2194  	0.82942  	0.72881  	-0.5604  	-1.0357  	-1.8779  	-0.1877  	0.60869  	0.51880  	0.20386  	0.25092  	0.07407  	-0.1785  	0.42278  	0.18252  	0.04287  	0.10732  	-0.0876  	-0.8476  	-0.4158  	-0.5953  	-0.1376  	-0.1098  	0.36339  	-0.0902  	-0.0824  	0.16151  	0.42632  	0.22927  	0.03851  	0.06011  	0.33175  	-0.0036  	0.29380  	-0.0827  	-0.1901  	-0.0319  	0.02679  	0.11541  	0.05202  	0.02020  	0.03752  	0.01498  	-0.0043  	0.04580  	0.05477  	-0.0643  	0.02217  	-0.0082  	-0.0312  	0.00200  	-0.0301  	-0.0624  	0.09744  	0.00342  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
-0.4159  	0.38107  	0.49491  	-0.3265  	-0.1218  	-0.9328  	0.13625  	0.35420  	0.38500  	-0.2359  	0.79134  	0.77791  	-0.5798  	-1.0083  	-1.8493  	-0.1847  	0.63252  	0.52235  	0.20096  	0.26799  	0.16565  	-0.2279  	0.41643  	0.16343  	-0.0027  	0.10407  	-0.0665  	-0.8618  	-0.4475  	-0.5821  	-0.1296  	-0.1023  	0.37062  	-0.0858  	-0.0706  	0.12238  	0.45641  	0.22320  	0.04310  	0.04767  	0.29917  	-0.0069  	0.28741  	-0.0851  	-0.1872  	-0.0288  	0.02105  	0.11337  	0.04427  	0.01997  	0.04767  	0.00921  	-0.0069  	0.04716  	0.05253  	-0.0548  	0.02761  	-0.0053  	-0.0349  	0.00251  	-0.0337  	-0.0635  	0.09648  	0.00463  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
-0.4477  	0.41877  	0.52309  	-0.4471  	-0.2041  	-0.9491  	0.11754  	0.38267  	0.36802  	-0.2036  	0.82259  	0.73820  	-0.5928  	-0.9903  	-1.8836  	-0.2301  	0.64377  	0.51203  	0.22684  	0.20948  	0.20068  	-0.2101  	0.44855  	0.15208  	0.01270  	0.10845  	-0.0528  	-0.9355  	-0.4482  	-0.6090  	-0.1236  	-0.1108  	0.36358  	-0.0966  	-0.0915  	0.12749  	0.49473  	0.23941  	0.06144  	0.04353  	0.33100  	-0.0122  	0.28338  	-0.0818  	-0.1987  	-0.0286  	0.02322  	0.11378  	0.04154  	0.01561  	0.03661  	0.00875  	-0.0066  	0.04634  	0.05275  	-0.0577  	0.02513  	-0.0046  	-0.0350  	0.00076  	-0.0304  	-0.0613  	0.09582  	0.00508  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
-0.4459  	0.40252  	0.56068  	-0.4979  	-0.2532  	-0.9559  	0.11212  	0.37457  	0.37428  	-0.1727  	0.80761  	0.68060  	-0.6046  	-1.0288  	-1.9492  	-0.2662  	0.63678  	0.49772  	0.23063  	0.20309  	0.20051  	-0.2141  	0.48244  	0.16082  	0.01792  	0.12462  	-0.0465  	-0.9679  	-0.4618  	-0.6324  	-0.1242  	-0.0978  	0.35923  	-0.0997  	-0.1140  	0.11954  	0.48646  	0.25684  	0.06013  	0.03549  	0.34627  	-0.0166  	0.29436  	-0.0635  	-0.1983  	-0.0380  	0.02773  	0.11815  	0.04482  	0.01506  	0.02816  	0.00856  	-0.0038  	0.04614  	0.05581  	-0.0624  	0.02341  	-0.0037  	-0.0375  	-0.0022  	-0.0288  	-0.0653  	0.09800  	0.00913  	0.06039  	-0.4900  	0.09116  	0.00448  	0.00665  	1.16963  	
